Plateforme,Asset,Quote,Datetime,Bid,BidAmount,Ask,AskAmount,OpenInterest
Kraken,btc_eur,9253.9,1601554598.850646,9253.9,0.96717095,9254.0,3.35473,9244.45945
Kraken,btc_eur,9254.0,1601554599.938192,9253.9,0.96717095,9254.0,4.00458977,9244.45962
Kraken,btc_eur,9254.0,1601554605.388914,9253.9,0.97257285,9254.0,4.24107845,9244.45971
Kraken,btc_eur,9254.0,1601554611.07234,9253.9,0.97257285,9254.0,2.25622125,9244.45973
Kraken,btc_eur,9254.0,1601554611.531362,9253.9,0.97257285,9254.0,2.23234806,9244.45985
Kraken,btc_eur,9254.0,1601554611.914481,9253.9,0.97257285,9254.0,4.23616309,9244.45996
Kraken,btc_eur,9253.9,1601554612.382511,9253.9,0.88307685,9254.0,2.26107845,9244.46034
Kraken,eth_eur,312.52,1601554614.511862,312.51,30.45352,312.52,7.44731456,311.09292
Kraken,btc_eur,9253.9,1601554617.462039,9253.9,0.85802685,9254.0,4.26107845,9244.46045
Kraken,btc_eur,9254.0,1601554618.856849,9253.9,0.85802685,9254.0,4.24634347,9244.46051
Kraken,eth_eur,312.52,1601554621.359521,312.51,30.45352,312.52,21.31913099,311.09293
Kraken,btc_eur,9254.0,1601554622.141141,9253.9,0.85802685,9254.0,4.73406283,9244.4606
Kraken,btc_eur,9254.0,1601554625.754336,9253.9,0.85802685,9254.0,4.73193331,9244.46061
Kraken,eth_eur,312.51,1601554636.687561,312.51,0.32633466,312.52,64.86180499,311.09294
Kraken,btc_eur,9254.0,1601554641.571143,9253.9,0.85802685,9254.0,5.55204797,9244.46095
Kraken,btc_eur,9254.0,1601554647.467817,9253.9,0.85802685,9254.0,6.13109015,9244.46104
Kraken,btc_eur,9253.9,1601554647.723635,9253.9,7.41e-06,9254.0,6.13109015,9244.4647
Kraken,btc_eur,9252.1,1601554651.698414,9252.0,9.2643569,9252.1,2.02726439,9244.46528
Kraken,btc_eur,9252.0,1601554653.050433,9252.0,9.65867174,9252.1,2.16199439,9244.4653
Kraken,eth_eur,312.52,1601554655.160325,312.51,0.32633466,312.52,94.0311535,311.09391
Kraken,btc_eur,9252.1,1601554656.473108,9252.0,9.65867174,9252.1,4.14199439,9244.46537
Kraken,eth_eur,312.41,1601554663.081181,312.41,2.23133466,312.52,94.0311535,311.09399
Kraken,btc_eur,9252.9,1601554672.583857,9252.0,9.65867174,9252.9,0.23,9244.46544
Kraken,eth_usd,367.13,1601554683.448236,367.13,0.6,367.14,56.11072788,363.17578
Kraken,btc_eur,9252.1,1601554684.779078,9252.0,9.25867174,9252.1,3.90719908,9244.46547
Kraken,btc_usd,10871.9,1601554691.223515,10870.5,0.0851,10872.0,3.56655526,10853.50275
Kraken,btc_usd,10870.6,1601554696.615439,10870.5,0.61997382,10870.6,2.5272,10853.50301
Kraken,btc_eur,9252.1,1601554698.796212,9252.0,9.31198414,9252.1,2.2932533,9244.46555
Kraken,btc_eur,9252.1,1601554699.227157,9252.0,9.31198414,9252.1,2.26918147,9244.46564
Kraken,btc_eur,9252.0,1601554699.651086,9252.0,9.48408634,9252.1,0.66918147,9244.46617
Kraken,btc_usd,10870.5,1601554701.894224,10870.5,0.51997382,10870.6,3.21752817,10853.50429
Kraken,btc_eur,9253.9,1601554707.961117,9252.9,0.53593492,9253.9,13.73477445,9244.4681
Kraken,btc_usd,10870.8,1601554708.440405,10870.8,3.49161002,10870.9,0.019,10853.50674
Kraken,btc_usd,10874.3,1601554709.461592,10870.8,4.48008326,10874.3,0.10924721,10853.50736
Kraken,eth_eur,312.63,1601554716.217312,312.63,7.32672332,312.65,20.42350844,311.094
Kraken,btc_eur,9253.9,1601554718.825223,9253.8,2.1027581,9253.9,13.71477445,9244.46819
Kraken,btc_eur,9253.9,1601554719.560777,9253.8,2.1027581,9253.9,13.71277445,9244.46819
Kraken,eth_eur,312.64,1601554720.139373,312.64,49.78372332,312.65,64.92350844,311.09401
Kraken,btc_usd,10875.1,1601554721.672594,10875.0,0.2344998,10875.1,0.0656,10853.50899
Kraken,eth_usd,367.13,1601554729.295288,367.13,2.12449596,367.19,0.143744,363.17587
Kraken,btc_usd,10875.7,1601554733.177167,10874.3,0.001,10876.4,0.02482677,10853.58448
Kraken,btc_eur,9253.5,1601554734.364166,9253.4,0.76673007,9253.5,0.47208382,9244.46828
Kraken,eth_eur,312.56,1601554734.7926,312.56,2.59411772,312.57,117.75998856,311.09401
Kraken,btc_usd,10876.0,1601554736.170167,10876.0,5.26987716,10876.1,0.56400569,10853.58488
Kraken,btc_eur,9253.9,1601554741.5381,9253.9,1.38621149,9254.0,0.4,9244.46982
Kraken,btc_eur,9254.0,1601554746.725514,9253.9,1.76061357,9254.0,0.39587287,9244.46984
Kraken,eth_eur,312.51,1601554747.20538,312.47,33.97952419,312.51,0.79830456,311.09403
Kraken,btc_usd,10876.0,1601554750.02827,10876.0,5.48419716,10876.1,0.55914841,10853.58599
Kraken,btc_eur,9254.0,1601554752.195646,9253.9,1.82224357,9254.0,0.38123487,9244.4699
Kraken,btc_eur,9254.0,1601554755.306609,9253.9,1.82224357,9254.9,0.25,9244.47154
Kraken,btc_eur,9254.9,1601554760.702737,9254.9,3.72614157,9255.0,0.2,9244.47175
Kraken,btc_usd,10877.6,1601554762.617922,10877.6,0.95464041,10877.7,0.65161594,10853.58869
Kraken,eth_eur,312.57,1601554768.917249,312.52,30.0,312.57,0.79547934,311.09404
Kraken,btc_eur,9255.9,1601554776.605083,9255.1,0.03593492,9255.9,3.123,9244.47176
Kraken,btc_eur,9255.9,1601554777.970195,9255.8,0.28010621,9255.9,1.73727554,9244.47182
Kraken,btc_usd,10876.1,1601554778.843448,10876.1,0.53,10876.2,2.52569652,10853.59121
Kraken,btc_eur,9256.0,1601554781.445724,9255.9,2.67066492,9256.0,0.51916617,9244.47185
Kraken,btc_eur,9256.0,1601554781.869198,9255.9,2.67066492,9256.0,0.49748023,9244.47196
Kraken,btc_eur,9256.0,1601554782.275273,9255.9,2.67066492,9256.0,0.47380811,9244.47208
Kraken,btc_eur,9256.0,1601554782.700155,9255.9,2.67066492,9256.0,0.44203388,9244.47225
Kraken,btc_eur,9256.0,1601554783.113477,9255.9,2.67066492,9256.0,0.42295818,9244.47235
Kraken,btc_eur,9256.0,1601554783.549495,9255.9,2.67066492,9256.0,0.39580595,9244.47249
Kraken,btc_eur,9255.9,1601554784.006938,9255.9,3.38935405,9256.0,0.39580595,9244.47283
Kraken,btc_eur,9255.9,1601554784.467158,9255.9,3.40602152,9256.0,0.39580595,9244.47309
Kraken,btc_eur,9256.0,1601554790.904011,9255.9,3.85566492,9256.0,0.38597679,9244.47314
Kraken,btc_eur,9255.9,1601554793.245258,9255.9,2.54548444,9256.0,0.38597679,9244.48344
Kraken,btc_eur,9256.0,1601554793.981142,9255.9,2.7453198,9256.0,0.22919679,9244.48426
Kraken,btc_eur,9256.0,1601554796.878037,9255.9,2.68222763,9256.0,0.20919679,9244.48436
Kraken,btc_eur,9255.9,1601554804.216793,9255.9,2.67293763,9256.0,0.20919679,9244.48441
Kraken,btc_eur,9255.9,1601554805.975213,9255.9,2.66714452,9256.0,0.20919679,9244.48444
Kraken,btc_eur,9256.0,1601554806.658005,9255.9,2.66714452,9256.0,0.19874879,9244.48449
Kraken,btc_eur,9256.0,1601554807.265222,9255.9,2.10954952,9256.0,0.19366379,9244.48452
Kraken,eth_eur,312.77,1601554809.015808,312.67,30.0,312.77,74.21941497,311.10264
Kraken,btc_eur,9255.9,1601554809.589694,9255.9,2.10519873,9256.0,0.19366379,9244.48454
Kraken,btc_eur,9255.9,1601554810.135588,9255.9,1.92519873,9256.0,0.59366379,9244.48547
Kraken,btc_eur,9256.0,1601554810.157928,9255.9,1.92519873,9256.0,0.55945379,9244.48564
Kraken,btc_eur,9256.0,1601554810.381243,9255.9,3.94316619,9256.0,0.51715379,9244.48586
Kraken,btc_eur,9256.0,1601554810.545132,9255.9,3.94316619,9256.0,0.51302709,9244.48589
Kraken,btc_eur,9256.0,1601554822.206175,9255.9,0.06161,9256.0,26.40591455,9244.48599
Kraken,btc_eur,9255.9,1601554823.972956,9255.9,0.05792,9256.0,26.04341455,9244.48601
Kraken,eth_usd,367.15,1601554828.02771,367.14,0.73471478,367.15,66.44187943,363.1759
Kraken,btc_eur,9255.9,1601554837.912628,9255.9,0.0470575,9256.0,32.511264,9244.48606
Kraken,btc_eur,9256.0,1601554838.813808,9255.9,0.0470575,9256.0,32.40175222,9244.48663
Kraken,btc_eur,9256.0,1601554839.084135,9255.9,0.0470575,9256.0,32.38175222,9244.48674
Kraken,btc_usd,10878.4,1601554842.311035,10878.4,0.448,10878.5,18.99975339,10853.59214
Kraken,eth_usd,367.07,1601554850.578214,367.07,6.898,367.14,146.83363526,363.17592
Kraken,btc_eur,9255.9,1601554854.552228,9255.8,0.55045485,9255.9,3.82877585,9244.48684
Kraken,btc_eur,9255.9,1601554862.317531,9255.8,0.55045485,9255.9,7.10664128,9244.48696
Kraken,btc_eur,9255.9,1601554864.278098,9255.8,1.02255838,9255.9,2.30458498,9244.48743
Kraken,btc_eur,9255.8,1601554864.65088,9255.8,1.42045485,9255.9,1.61432902,9244.48759
Kraken,btc_eur,9255.9,1601554866.478423,9255.8,1.43842231,9255.9,1.74493228,9244.48761
Kraken,btc_eur,9255.9,1601554867.050559,9255.8,1.42045485,9255.9,3.42323303,9244.48926
Kraken,btc_eur,9255.8,1601554870.756162,9255.8,1.4812773,9255.9,4.29823303,9244.49133
Kraken,btc_eur,9255.9,1601554870.910696,9255.8,1.4812773,9255.9,4.24048166,9244.49163
Kraken,btc_eur,9255.8,1601554871.263296,9255.8,0.99504192,9255.9,4.24048166,9244.49411
Kraken,btc_eur,9255.9,1601554874.362063,9255.8,0.54706,9255.9,4.73559481,9244.49413
Kraken,eth_usd,367.02,1601554881.733481,367.02,2.88583612,367.03,9.36407231,363.17593
Kraken,btc_eur,9255.9,1601554882.221725,9255.8,0.04706,9255.9,5.33311546,9244.49424
Kraken,btc_eur,9255.9,1601554882.638692,9255.8,0.04706,9255.9,5.70938572,9244.49436
Kraken,btc_eur,9255.9,1601554882.842426,9255.8,0.04706,9255.9,5.54152572,9244.49522
Kraken,btc_eur,9255.9,1601554883.073074,9255.8,0.04706,9255.9,5.51975375,9244.49533
Kraken,btc_eur,9255.9,1601554883.689098,9255.8,0.04706,9255.9,5.4976413,9244.49544
Kraken,btc_eur,9255.9,1601554884.107283,9255.8,0.04706,9255.9,5.49181017,9244.49547
Kraken,btc_eur,9255.9,1601554884.562286,9255.8,0.04706,9255.9,5.46860213,9244.49559
Kraken,eth_usd,367.02,1601554885.262407,367.02,2.83620833,367.03,9.36407231,363.17593
Kraken,btc_eur,9255.8,1601554891.105862,9255.8,0.04051189,9255.9,5.55063467,9244.49563
Kraken,btc_eur,9255.9,1601554900.462978,9255.8,0.04051189,9255.9,6.34860213,9244.49573
Kraken,btc_eur,9255.9,1601554903.826108,9255.8,0.04051189,9255.9,6.33763113,9244.49579
Kraken,btc_eur,9255.9,1601554916.736186,9255.8,0.04051189,9255.9,6.11796207,9244.49589
Kraken,btc_eur,9255.9,1601554918.200004,9255.8,0.04051189,9255.9,6.29287732,9244.49597
Kraken,btc_eur,9255.9,1601554923.920758,9255.8,0.04051189,9255.9,6.05833625,9244.4962
Kraken,btc_eur,9255.9,1601554924.306671,9255.8,0.04051189,9255.9,6.04991767,9244.49624
Kraken,btc_eur,9255.9,1601554924.650946,9255.8,0.04051189,9255.9,6.04510735,9244.49626
Kraken,btc_eur,9255.9,1601554927.030977,9255.8,0.04051189,9255.9,6.04247535,9244.49628
Kraken,btc_eur,9255.9,1601554927.916961,9255.8,0.04051189,9255.9,6.04035235,9244.49629
Kraken,btc_eur,9255.8,1601554937.702671,9255.8,0.02959837,9255.9,8.04231981,9244.49634
Kraken,btc_eur,9255.9,1601554943.490614,9255.8,0.02959837,9255.9,8.76458081,9244.49641
Kraken,btc_eur,9255.8,1601554945.625588,9255.8,0.01219118,9255.9,8.76458081,9244.4965
Kraken,btc_usd,10878.5,1601554949.318645,10878.4,1.999,10878.5,1.0876192,10853.68999
Kraken,btc_usd,10878.5,1601554951.812984,10878.4,2.27864041,10878.5,0.56609352,10853.69029
